Transaction ID,Date,Customer ID,Product Category,Quantity,Price per Unit,Total Amount
1093,26-07-2023,CUST573,Electronics,1,300,265.877
1094,08-11-2023,CUST430,Clothing,3,30,129.96
1095,29-09-2023,CUST204,Clothing,1,50,1088.7786
1096,28-07-2023,CUST055,Clothing,3,25,947.6359
1097,03-03-2023,CUST978,Electronics,3,30,494.752
1098,02-11-2023,CUST571,Electronics,3,500,79.1617
1099,22-05-2023,CUST659,Clothing,4,50,95.5742
1100,09-05-2023,CUST443,Beauty,2,50,101.3771
1101,16-12-2023,CUST463,Electronics,4,300,950.0383
1102,29-09-2023,CUST968,Beauty,1,50,1826.3519
1103,17-04-2023,CUST003,Electronics,3,500,93.667
1104,14-11-2023,CUST991,Beauty,1,30,96.9
1105,30-04-2023,CUST191,Beauty,1,50,74.7817
1106,02-04-2023,CUST548,Beauty,1,300,1898.0534
1107,06-09-2023,CUST516,Clothing,4,30,164.5561
1108,29-04-2023,CUST696,Beauty,1,25,1814.4398
1109,24-07-2023,CUST120,Beauty,1,30,1314.8944
1110,21-05-2023,CUST074,Clothing,2,500,578.1116
1111,24-11-2023,CUST956,Electronics,3,50,60.0925
1112,15-10-2023,CUST100,Clothing,1,50,200.0954
1113,15-01-2023,CUST258,Clothing,2,30,104.2036
1114,29-03-2023,CUST576,Electronics,2,50,517.1463
1115,02-10-2023,CUST419,Electronics,3,500,893.1164
1116,11-06-2023,CUST447,Beauty,2,500,883.7232
1117,17-03-2023,CUST934,Electronics,3,50,99.3065
1118,25-03-2023,CUST901,Beauty,4,300,103.5842
1119,21-01-2023,CUST079,Electronics,4,25,58.1283
1120,28-04-2023,CUST586,Clothing,2,25,26.6198
1121,04-01-2023,CUST504,Clothing,1,500,154.951
1122,20-12-2023,CUST254,Clothing,2,25,204.5173
1123,21-03-2023,CUST458,Electronics,3,25,1327.6923
1124,14-06-2023,CUST522,Clothing,4,30,932.8532
1125,07-02-2023,CUST894,Electronics,3,50,260.6954
1126,30-11-2023,CUST288,Beauty,1,500,69.7473
1127,29-08-2023,CUST489,Electronics,2,25,1908.4374
1128,11-06-2023,CUST599,Clothing,4,30,96.4889
1129,07-02-2023,CUST524,Electronics,1,300,1370.007
1130,05-12-2023,CUST564,Electronics,2,50,134.4668
1131,22-06-2023,CUST211,Beauty,4,30,841.0417
1132,19-11-2023,CUST333,Beauty,2,300,183.9194
1133,06-10-2023,CUST006,Clothing,1,25,1317.9686
1134,21-06-2023,CUST109,Beauty,1,25,65.1275
1135,13-12-2023,CUST481,Beauty,4,500,593.4666
1136,04-07-2023,CUST143,Beauty,2,500,574.0137
1137,04-12-2023,CUST679,Clothing,1,50,138.7108
1138,26-11-2023,CUST183,Electronics,4,500,1358.2229
1139,08-02-2023,CUST002,Beauty,1,30,54.7227
1140,01-03-2023,CUST171,Beauty,3,500,101.1179
1141,12-11-2023,CUST115,Clothing,4,300,303.6237
1142,21-02-2023,CUST816,Clothing,4,25,28.2125
1143,08-05-2023,CUST257,Clothing,3,30,66.1379
1144,25-07-2023,CUST209,Clothing,4,30,469.7001
1145,14-01-2023,CUST389,Clothing,4,300,34.0283
1146,06-05-2023,CUST016,Electronics,3,50,100.7445
1147,07-11-2023,CUST789,Beauty,3,25,35.9091
1148,07-06-2023,CUST625,Electronics,1,25,55.1322
1149,05-08-2023,CUST620,Clothing,4,500,25.2692
1150,06-03-2023,CUST331,Beauty,1,500,65.4504
1151,12-04-2023,CUST090,Electronics,3,25,910.2425
1152,22-10-2023,CUST496,Beauty,1,25,1050.5992
1153,21-02-2023,CUST149,Beauty,4,30,271.0149
1154,08-07-2023,CUST222,Clothing,4,30,33.4549
1155,04-01-2023,CUST005,Beauty,4,30,1117.6543
1156,09-11-2023,CUST840,Beauty,3,300,1875.1188
1157,11-09-2023,CUST931,Beauty,4,300,210.1882
1158,04-02-2023,CUST132,Beauty,2,300,958.3666
1159,26-08-2023,CUST506,Electronics,4,25,825.3259
1160,15-04-2023,CUST873,Clothing,4,300,202.8772
1161,19-02-2023,CUST973,Electronics,1,300,25.5631
1162,12-04-2023,CUST050,Electronics,2,30,911.2419
1163,05-05-2023,CUST488,Clothing,3,50,471.9189
1164,01-09-2023,CUST943,Electronics,2,25,87.2578
1165,24-06-2023,CUST080,Electronics,3,25,891.7177
1166,19-04-2023,CUST393,Electronics,4,300,48.6511
1167,26-12-2023,CUST317,Beauty,3,300,1956.0762
1168,31-10-2023,CUST346,Electronics,2,300,220.8253
1169,28-01-2023,CUST207,Clothing,4,30,896.754
1170,13-01-2023,CUST320,Clothing,4,30,603.1806
1171,15-01-2023,CUST471,Beauty,2,30,626.4357
1172,21-10-2023,CUST775,Clothing,3,300,50.2129
1173,05-06-2023,CUST621,Electronics,3,50,44.5415
1174,01-01-2024,CUST656,Clothing,1,25,1541.2487
1175,23-12-2023,CUST065,Electronics,4,50,97.3024
1176,26-06-2023,CUST237,Clothing,4,50,953.387
1177,20-03-2023,CUST597,Clothing,4,300,100.2126
1178,23-11-2023,CUST200,Clothing,1,500,65.0349
1179,01-01-2024,CUST845,Clothing,4,30,32.986
1180,06-07-2023,CUST445,Beauty,2,50,57.3127
1181,21-11-2023,CUST963,Electronics,1,50,55.8806
1182,14-07-2023,CUST330,Clothing,4,50,139.1254
1183,15-11-2023,CUST140,Beauty,2,50,34.9022
1184,17-06-2023,CUST144,Clothing,1,50,53.9852
1185,23-03-2023,CUST880,Beauty,3,300,1350.0433
1186,08-09-2023,CUST442,Beauty,2,25,887.9687
1187,28-02-2023,CUST980,Beauty,3,25,39.479
1188,10-10-2023,CUST292,Beauty,2,30,225.9414
1189,16-06-2023,CUST082,Clothing,1,500,28.6771
1190,25-07-2023,CUST864,Electronics,2,300,104.7545
1191,02-01-2023,CUST265,Beauty,1,300,147.6353
1192,05-03-2023,CUST102,Clothing,1,300,114.251
1193,20-03-2023,CUST154,Beauty,3,30,564.5117
1194,14-05-2023,CUST591,Clothing,4,25,460.1664
1195,05-09-2023,CUST112,Beauty,4,25,242.6146
1196,09-04-2023,CUST197,Beauty,1,500,1150.653
1197,27-02-2023,CUST365,Clothing,4,500,595.4594
1198,22-04-2023,CUST958,Electronics,1,25,100.906
1199,27-05-2023,CUST233,Clothing,3,300,1999.5451
1200,27-03-2023,CUST805,Electronics,3,500,1794.257
1201,26-12-2023,CUST301,Beauty,4,50,920.5421
1202,15-08-2023,CUST677,Electronics,1,500,25.8836
1203,09-02-2023,CUST764,Beauty,3,30,548.7934
1204,24-07-2023,CUST686,Electronics,1,25,1125.0973
1205,05-08-2023,CUST779,Beauty,1,25,524.3749
1206,06-11-2023,CUST545,Electronics,4,300,1198.4456
1207,22-07-2023,CUST568,Clothing,4,300,54.0551
1208,07-03-2023,CUST137,Clothing,3,50,86.4567
1209,17-09-2023,CUST071,Beauty,4,25,48.6563
1210,30-04-2023,CUST923,Electronics,2,300,
1211,15-01-2023,CUST572,Electronics,4,30,59.0547
1212,27-02-2023,CUST238,Electronics,3,300,227.4991
1213,04-06-2023,CUST124,Beauty,3,25,31.9976
1214,02-09-2023,CUST649,Electronics,1,500,1004.9103
1215,15-06-2023,CUST695,Electronics,3,25,64.2489
1216,02-08-2023,CUST073,Electronics,3,500,95.7977
1217,07-05-2023,CUST387,Clothing,2,300,120.9694
1218,03-03-2023,CUST608,Clothing,4,50,30.4159
1219,27-03-2023,CUST342,Beauty,4,500,94.1833
1220,04-05-2023,CUST784,Beauty,2,25,330.8216
1221,16-05-2023,CUST336,Clothing,4,300,336.8035
1222,16-11-2023,CUST603,Electronics,2,300,1756.3292
1223,19-04-2023,CUST996,Clothing,3,25,63.646
1224,20-06-2023,CUST869,Electronics,1,500,95.6929
1225,15-05-2023,CUST123,Clothing,1,25,58.9666
1226,22-10-2023,CUST567,Electronics,2,300,950.5981
1227,16-01-2023,CUST804,Clothing,4,30,1963.711
1228,08-04-2023,CUST890,Electronics,2,300,107.6278
1229,28-08-2023,CUST417,Beauty,4,50,59.0752
1230,20-02-2023,CUST879,Beauty,4,30,98.3614
1231,01-05-2023,CUST455,Beauty,4,25,96.5651
1232,12-03-2023,CUST236,Beauty,2,25,485.5071
1233,26-07-2023,CUST915,Clothing,4,30,98.8601
1234,06-03-2023,CUST206,Beauty,2,25,97.1068
1235,21-02-2023,CUST578,Clothing,3,500,33.8362
1236,23-04-2023,CUST525,Beauty,1,25,83.8921
1237,13-01-2023,CUST998,Clothing,1,500,1132.615
1238,27-06-2023,CUST663,Beauty,3,500,36.0661
1239,07-10-2023,CUST583,Beauty,4,25,1205.573
1240,22-01-2023,CUST871,Clothing,4,30,44.7179
1241,04-10-2023,CUST408,Electronics,3,30,188.8416
1242,24-11-2023,CUST883,Electronics,2,300,100.5659
1243,26-09-2023,CUST617,Electronics,3,30,92.6748
1244,26-03-2023,CUST926,Electronics,4,25,1144.0928
1245,12-07-2023,CUST671,Clothing,4,50,37.8347
1246,10-01-2023,CUST782,Clothing,4,30,217.0105
1247,28-04-2023,CUST174,Clothing,4,30,49.1929
1248,21-12-2023,CUST452,Clothing,3,300,822.3881
1249,18-04-2023,CUST687,Electronics,3,50,55.5482
1250,17-01-2023,CUST190,Clothing,3,500,533.6237
1251,08-04-2023,CUST491,Beauty,3,25,149.6663
1252,19-08-2023,CUST846,Clothing,4,30,548.0287
1253,22-04-2023,CUST797,Clothing,2,30,63.0902
1254,16-06-2023,CUST395,Clothing,3,300,97.5404
1255,20-04-2023,CUST220,Beauty,4,25,56.3338
1256,24-08-2023,CUST640,Beauty,3,50,1249.2021
1257,05-07-2023,CUST325,Clothing,3,50,48.4814
1258,13-01-2023,CUST911,Electronics,1,50,102.1573
1259,28-12-2023,CUST398,Clothing,3,300,50.3885
1260,14-07-2023,CUST372,Beauty,3,50,99.1617
1261,14-07-2023,CUST964,Clothing,1,30,284.4427
1262,11-10-2023,CUST345,Electronics,2,30,930.5645
1263,15-11-2023,CUST975,Beauty,3,500,1281.5495
1264,29-07-2023,CUST651,Beauty,1,300,35.44
1265,09-05-2023,CUST375,Clothing,4,50,58.9753
1266,12-08-2023,CUST146,Clothing,3,500,97.8641
1267,12-10-2023,CUST324,Clothing,1,25,25.8265
1268,07-10-2023,CUST199,Electronics,1,300,102.519
1269,28-08-2023,CUST705,Clothing,4,500,93.3649
1270,02-10-2023,CUST457,Clothing,2,30,996.1864
1271,06-08-2023,CUST308,Beauty,1,30,163.7795
1272,25-05-2023,CUST560,Clothing,4,500,1954.0706
1273,17-02-2023,CUST851,Beauty,2,500,84.205
1274,16-05-2023,CUST195,Electronics,3,25,805.8729
1275,29-01-2023,CUST703,Clothing,4,30,589.8809
1276,07-11-2023,CUST224,Clothing,4,500,25.3892
1277,28-02-2023,CUST914,Electronics,4,50,275.8918
1278,11-06-2023,CUST274,Electronics,2,300,331.3968
1279,25-02-2023,CUST295,Beauty,1,50,1385.5177
1280,19-07-2023,CUST078,Beauty,2,25,60.9328
1281,05-02-2023,CUST536,Electronics,4,500,29.3495
1282,11-01-2023,CUST108,Electronics,2,30,93.8913
1283,14-11-2023,CUST462,Clothing,4,30,101.6792
1284,17-05-2023,CUST664,Clothing,3,50,47.7571
1285,17-01-2023,CUST550,Electronics,4,25,119.5214
1286,08-02-2023,CUST917,Clothing,3,25,30.1164
1287,16-07-2023,CUST424,Clothing,4,50,98.2869
1288,15-07-2023,CUST054,Electronics,4,50,1328.0323
1289,27-12-2023,CUST803,Beauty,1,300,99.8594
1290,29-10-2023,CUST045,Clothing,2,300,72.9069
1291,19-06-2023,CUST118,Beauty,4,25,91.3354
1292,05-02-2023,CUST970,Beauty,4,50,106.1769
1293,09-12-2023,CUST577,Beauty,4,500,25.6889
1294,04-12-2023,CUST581,Electronics,4,300,54.4917
1295,26-05-2023,CUST531,Beauty,4,25,260.1406
1296,27-04-2023,CUST049,Clothing,3,300,257.4918
1297,04-05-2023,CUST285,Clothing,1,500,93.5561
1298,19-05-2023,CUST039,Beauty,1,300,211.5859
1299,15-09-2023,CUST745,Electronics,2,300,74.3573
1300,16-05-2023,CUST383,Clothing,4,500,31.4165
1301,24-12-2023,CUST347,Beauty,4,300,39.7582
1302,10-08-2023,CUST615,Beauty,1,500,367.1514
1303,05-08-2023,CUST719,Electronics,3,25,29.5448
1304,13-04-2023,CUST036,Electronics,2,25,96.3315
1305,07-11-2023,CUST685,Clothing,1,500,28.1509
1306,02-04-2023,CUST312,Clothing,2,300,138.5487
1307,15-12-2023,CUST126,Beauty,3,50,46.6156
1308,28-06-2023,CUST582,Beauty,2,50,265.7305
1309,07-05-2023,CUST760,Clothing,3,50,188.6947
1310,26-05-2023,CUST116,Clothing,1,50,105.0179
1311,19-11-2023,CUST416,Clothing,2,500,102.9861
1312,24-07-2023,CUST596,Electronics,4,25,57.7536
1313,05-02-2023,CUST761,Clothing,1,500,52.6607
1314,28-07-2023,CUST450,Electronics,4,25,126.0741
1315,07-12-2023,CUST513,Electronics,4,25,442.4618
1316,05-04-2023,CUST862,Beauty,3,300,859.385
1317,08-12-2023,CUST601,Beauty,4,30,848.1279
1318,21-09-2023,CUST151,Electronics,2,25,27.3253
1319,01-09-2023,CUST953,Clothing,3,30,590.1235
1320,30-01-2023,CUST284,Clothing,4,50,101.6288
1321,08-05-2023,CUST339,Beauty,4,30,46.6113
1322,03-01-2023,CUST103,Clothing,3,300,657.2766
1323,30-03-2023,CUST446,Electronics,1,30,935.2553
1324,14-10-2023,CUST509,Clothing,4,50,62.6582
1325,26-12-2023,CUST040,Electronics,3,300,523.5578
1326,07-09-2023,CUST272,Beauty,4,25,148.4801
1327,08-09-2023,CUST201,Beauty,4,25,87.4016
1328,22-08-2023,CUST030,Clothing,4,25,67.516
1329,26-10-2023,CUST088,Clothing,1,30,55.0747
1330,19-02-2023,CUST426,Electronics,4,300,1908.2738
1331,06-09-2023,CUST971,Electronics,2,500,194.1337
1332,02-02-2023,CUST553,Electronics,2,50,141.3743
1333,15-10-2023,CUST800,Electronics,3,50,1279.3453
1334,17-06-2023,CUST404,Clothing,4,50,874.1448
1335,14-11-2023,CUST316,Beauty,1,25,29.0799
1336,06-06-2023,CUST729,Electronics,1,50,36.4839
1337,31-10-2023,CUST769,Clothing,2,50,50.5772
1338,14-11-2023,CUST812,Clothing,4,50,845.8839
1339,07-01-2023,CUST474,Electronics,4,50,42.6889
1340,08-02-2023,CUST338,Beauty,4,300,177.871
1341,22-12-2023,CUST242,Beauty,4,50,1107.9495
1342,24-05-2023,CUST166,Beauty,1,50,365.5627
1343,29-10-2023,CUST181,Beauty,1,30,95.3012
1344,18-12-2023,CUST507,Beauty,3,500,877.8348
1345,29-10-2023,CUST752,Electronics,4,300,916.6597
1346,31-05-2023,CUST215,Beauty,4,50,206.1126
1347,04-10-2023,CUST749,Beauty,2,50,60.6637
1348,21-08-2023,CUST059,Beauty,2,300,58.3532
1349,21-08-2023,CUST068,Clothing,2,500,28.5455
1350,01-02-2023,CUST539,Clothing,1,30,1993.3407
1351,11-09-2023,CUST326,Beauty,4,30,75.8209
1352,08-08-2023,CUST551,Beauty,2,300,1161.3105
1353,23-05-2023,CUST121,Electronics,3,50,1240.9976
1354,30-04-2023,CUST672,Electronics,2,300,51.2728
1355,27-07-2023,CUST131,Beauty,1,500,96.0065
1356,01-01-2023,CUST276,Clothing,4,50,918.8309
1357,19-06-2023,CUST431,Beauty,1,50,105.5354
1358,16-10-2023,CUST837,Beauty,1,30,1150.2028
1359,11-02-2023,CUST437,Electronics,2,500,948.8465
1360,25-03-2023,CUST930,Beauty,2,50,916.3386
1361,05-12-2023,CUST989,Electronics,2,25,1980.9099
1362,27-02-2023,CUST261,Clothing,3,500,949.7259
1363,25-08-2023,CUST610,Electronics,1,50,72.4608
1364,11-02-2023,CUST444,Beauty,4,50,31.7999
1365,01-12-2023,CUST435,Electronics,1,300,60.3548
1366,05-07-2023,CUST456,Beauty,3,300,193.5616
1367,13-12-2023,CUST512,Clothing,3,300,232.6313
1368,01-12-2023,CUST076,Beauty,4,50,54.9308
1369,24-03-2023,CUST309,Beauty,1,30,138.6597
1370,28-05-2023,CUST949,Beauty,1,300,26.8227
1371,09-12-2023,CUST278,Clothing,1,50,1453.8403
1372,23-03-2023,CUST888,Electronics,2,500,99.5096
1373,31-03-2023,CUST694,Electronics,2,30,1375.593
1374,05-11-2023,CUST297,Electronics,1,300,912.6337
1375,04-08-2023,CUST399,Electronics,4,50,101.7176
1376,20-12-2023,CUST632,Beauty,4,25,904.272
1377,12-08-2023,CUST641,Beauty,4,25,123.5937
1378,29-12-2023,CUST403,Clothing,1,50,102.552
1379,03-08-2023,CUST938,Electronics,3,500,25.4385
1380,07-05-2023,CUST950,Clothing,4,300,575.4632
1381,24-12-2023,CUST867,Beauty,1,300,156.7049
1382,02-05-2023,CUST327,Clothing,3,30,87.6564
1383,28-09-2023,CUST733,Beauty,4,25,101.8646
1384,02-11-2023,CUST895,Clothing,3,500,1783.6548
1385,14-05-2023,CUST410,Clothing,4,25,58.4069
1386,22-11-2023,CUST032,Electronics,1,300,96.4585
1387,22-02-2023,CUST543,Electronics,3,25,100.3968
1388,01-04-2023,CUST957,Electronics,3,300,102.19
1389,28-04-2023,CUST831,Electronics,3,300,58.3836
1390,07-02-2023,CUST899,Clothing,1,50,101.3235
1391,09-09-2023,CUST693,Clothing,2,30,35.0804
1392,30-01-2023,CUST168,Beauty,4,25,453.6683
1393,22-02-2023,CUST451,Electronics,2,500,27.9508
1394,19-04-2023,CUST920,Beauty,2,25,183.3175
1395,27-05-2023,CUST844,Clothing,1,300,153.3727
1396,24-02-2023,CUST021,Beauty,1,500,186.1218
1397,24-01-2023,CUST922,Clothing,3,300,97.3302
1398,23-05-2023,CUST349,Clothing,1,500,840.976
1399,13-11-2023,CUST519,Electronics,3,300,1177.4625
1400,22-08-2023,CUST303,Beauty,3,500,1152.5555
1401,19-08-2023,CUST728,Clothing,4,500,181.1003
1402,18-03-2023,CUST772,Electronics,4,25,127.9887
1403,08-12-2023,CUST384,Clothing,4,30,931.6571
1404,15-06-2023,CUST438,Clothing,1,30,125.3092
1405,14-07-2023,CUST713,Electronics,3,50,59.4493
1406,19-05-2023,CUST221,Electronics,4,500,104.4163
1407,06-05-2023,CUST380,Clothing,4,50,59.1344
1408,23-04-2023,CUST249,Clothing,4,50,100.2061
1409,08-12-2023,CUST542,Beauty,1,500,584.9624
1410,14-01-2023,CUST932,Clothing,3,50,533.2383
1411,31-10-2023,CUST587,Electronics,4,50,1113.2254
1412,02-05-2023,CUST941,Electronics,2,300,55.2416
1413,05-04-2023,CUST153,Electronics,2,50,58.2667
1414,11-10-2023,CUST566,Electronics,2,50,68.8452
1415,20-04-2023,CUST824,Clothing,2,50,78.061
1416,18-12-2023,CUST311,Clothing,1,500,369.4438
1417,09-03-2023,CUST546,Clothing,1,500,99.3254
1418,02-12-2023,CUST196,Electronics,2,500,1512.9669
1419,21-05-2023,CUST988,Electronics,2,300,473.5834
1420,07-02-2023,CUST334,Electronics,4,500,209.802
1421,30-11-2023,CUST638,Clothing,3,30,243.5251
1422,29-06-2023,CUST905,Beauty,2,500,1837.7072
1423,17-05-2023,CUST187,Electronics,2,50,914.5358
1424,17-03-2023,CUST493,Electronics,3,300,970.4707
1425,28-11-2023,CUST368,Electronics,4,50,91.191
1426,09-12-2023,CUST592,Clothing,4,300,98.6654
1427,23-04-2023,CUST188,Clothing,1,30,87.7982
1428,25-03-2023,CUST544,Clothing,1,30,99.4924
1429,24-11-2023,CUST182,Electronics,2,500,902.6463
1430,23-12-2023,CUST428,Electronics,4,25,27.2369
1431,20-12-2023,CUST870,Beauty,1,30,104.4951
1432,01-10-2023,CUST747,Clothing,2,30,529.5401
1433,17-01-2023,CUST051,Clothing,3,25,419.3849
1434,12-12-2023,CUST723,Clothing,1,30,161.1923
1435,25-09-2023,CUST106,Clothing,3,25,94.2408
1436,09-07-2023,CUST838,Electronics,4,50,98.7527
1437,19-06-2023,CUST210,Beauty,3,50,1331.8769
1438,17-07-2023,CUST291,Electronics,1,500,48.0524
1439,25-07-2023,CUST860,Beauty,1,50,929.0276
1440,09-04-2023,CUST755,Clothing,3,50,40.0721
1441,04-04-2023,CUST918,Clothing,3,50,1424.8661
1442,09-07-2023,CUST562,Beauty,2,30,94.0126
1443,18-08-2023,CUST145,Clothing,2,50,101.9297
1444,12-04-2023,CUST579,Beauty,1,25,258.9103
1445,23-05-2023,CUST397,Beauty,2,300,1956.2445
1446,29-07-2023,CUST699,Beauty,4,500,560.53
1447,17-06-2023,CUST213,Beauty,4,50,231.5913
1448,08-05-2023,CUST976,Clothing,1,500,472.0564
1449,07-12-2023,CUST652,Electronics,1,300,946.3338
1450,06-05-2023,CUST425,Clothing,2,25,158.1226
1451,23-12-2023,CUST561,Beauty,4,25,924.4354
1452,05-01-2023,CUST735,Electronics,3,500,53.9215
1453,10-06-2023,CUST193,Clothing,2,30,46.5419
1454,23-10-2023,CUST497,Electronics,3,25,146.1705
1455,05-10-2023,CUST692,Clothing,4,50,33.1016
1456,22-03-2023,CUST335,Clothing,3,300,98.2919
1457,10-09-2023,CUST354,Beauty,1,30,206.35
1458,07-08-2023,CUST726,Electronics,1,300,871.7771
1459,12-10-2023,CUST117,Clothing,4,500,1951.3061
1460,24-04-2023,CUST731,Electronics,3,30,108.754
1461,01-11-2023,CUST999,Electronics,2,500,190.1715
1462,01-08-2023,CUST532,Clothing,2,30,580.8913
1463,12-05-2023,CUST598,Beauty,2,25,946.6102
1464,01-06-2023,CUST933,Clothing,1,25,56.0127
1465,27-11-2023,CUST318,Clothing,1,300,94.5006
1466,09-11-2023,CUST314,Electronics,1,500,117.4672
1467,27-08-2023,CUST650,Electronics,2,30,172.3411
1468,19-12-2023,CUST684,Beauty,4,300,1988.2013
1469,08-04-2023,CUST014,Beauty,4,300,1046.3754
1470,29-12-2023,CUST167,Beauty,2,500,580.7435
1471,30-01-2023,CUST908,Clothing,3,30,95.421
1472,23-05-2023,CUST219,Electronics,2,300,1958.2335
1473,28-09-2023,CUST645,Electronics,4,30,26.4955
1474,27-04-2023,CUST584,Clothing,2,300,28.9194
1475,24-04-2023,CUST647,Beauty,2,30,80.4334
1476,14-07-2023,CUST675,Clothing,1,500,898.4332
1477,08-07-2023,CUST848,Clothing,3,300,1151.0988
1478,20-06-2023,CUST505,Clothing,2,30,102.4097
1479,23-05-2023,CUST379,Beauty,2,30,32.4208
1480,07-09-2023,CUST836,Beauty,2,50,117.5608
1481,15-08-2023,CUST667,Clothing,2,300,102.9931
1482,25-03-2023,CUST673,Electronics,4,500,534.8035
1483,22-06-2023,CUST231,Electronics,2,50,48.2756
1484,28-01-2023,CUST287,Clothing,1,500,67.9885
1485,24-06-2023,CUST348,Beauty,2,500,243.3138
1486,27-11-2023,CUST034,Clothing,1,500,25.3819
1487,03-07-2023,CUST364,Electronics,1,50,28.7848
1488,23-06-2023,CUST758,Beauty,2,300,53.5363
1489,11-12-2023,CUST313,Clothing,4,30,881.9687
1490,07-03-2023,CUST708,Clothing,2,30,923.4968
1491,21-07-2023,CUST392,Clothing,4,50,1104.5184
1492,21-04-2023,CUST535,Beauty,4,25,32.5132
1493,25-10-2023,CUST251,Clothing,3,500,1958.3714
1494,29-12-2023,CUST405,Beauty,2,500,370.4291
1495,31-08-2023,CUST683,Electronics,3,25,1954.6108
1496,23-04-2023,CUST948,Electronics,4,50,1864.0154
1497,29-06-2023,CUST624,Electronics,2,50,100.9283
1498,10-06-2023,CUST796,Beauty,1,25,919.5899
1499,20-12-2023,CUST062,Electronics,1,500,232.9104
1500,18-09-2023,CUST977,Beauty,1,50,564.8514
1501,04-12-2023,CUST067,Beauty,4,50,1476.5192
1502,05-08-2023,CUST152,Beauty,4,50,45.7321
1503,12-12-2023,CUST094,Clothing,4,500,54.4003
1504,11-10-2023,CUST344,Electronics,1,25,480.638
1505,03-06-2023,CUST101,Electronics,4,50,26.3458
1506,25-09-2023,CUST170,Beauty,4,500,105.321
1507,05-05-2023,CUST262,Electronics,2,300,97.8845
1508,04-02-2023,CUST212,Clothing,3,300,115.4809
1509,04-11-2023,CUST748,Electronics,2,30,257.8734
1510,14-08-2023,CUST487,Clothing,1,500,1412.1635
1511,09-03-2023,CUST385,Beauty,1,300,921.8702
1512,05-03-2023,CUST352,Clothing,3,30,309.9292
1513,29-05-2023,CUST158,Clothing,4,30,1172.9522
1514,10-12-2023,CUST736,Electronics,1,300,59.1838
1515,20-05-2023,CUST449,Clothing,2,25,58.4818
1516,07-10-2023,CUST315,Beauty,2,500,210.9361
1517,06-08-2023,CUST063,Clothing,3,300,426.5202
1518,29-04-2023,CUST409,Clothing,4,30,597.6606
1519,02-10-2023,CUST648,Electronics,2,30,80.0669
1520,17-09-2023,CUST849,Electronics,2,50,46.2274
1521,28-07-2023,CUST178,Clothing,3,300,919.4123
1522,22-05-2023,CUST044,Clothing,2,30,1115.4889
1523,10-10-2023,CUST841,Clothing,2,25,1882.4365
1524,12-03-2023,CUST714,Beauty,2,300,27.3218
1525,24-03-2023,CUST951,Electronics,2,300,99.6557
1526,21-08-2023,CUST819,Beauty,4,50,33.4594
1527,05-11-2023,CUST628,Clothing,2,30,947.8379
1528,06-02-2023,CUST773,Electronics,1,25,139.5977
1529,15-07-2023,CUST960,Electronics,4,500,1367.733
1530,17-09-2023,CUST634,Clothing,4,300,158.0277
1531,15-08-2023,CUST555,Beauty,1,50,175.0246
1532,22-03-2023,CUST537,Beauty,3,25,85.8467
1533,13-07-2023,CUST884,Electronics,3,25,98.8173
1534,23-04-2023,CUST482,Clothing,2,25,477.5686
1535,21-03-2023,CUST969,Electronics,2,300,1305.0776
1536,22-01-2023,CUST353,Clothing,1,500,344.6931
1537,10-12-2023,CUST208,Electronics,2,500,102.8817
1538,18-06-2023,CUST302,Electronics,3,25,903.9204
1539,19-05-2023,CUST478,Clothing,4,500,1049.3856
1540,19-06-2023,CUST223,Beauty,2,50,97.9645
1541,05-08-2023,CUST042,Beauty,3,50,1373.2653
1542,02-12-2023,CUST092,Electronics,1,30,32.42
1543,27-07-2023,CUST771,Clothing,1,50,34.434
1544,16-05-2023,CUST606,Electronics,2,300,
1545,25-10-2023,CUST843,Beauty,2,25,31.4051
1546,16-05-2023,CUST469,Beauty,4,300,32.1545
1547,13-08-2023,CUST004,Beauty,4,500,527.4984
1548,27-08-2023,CUST835,Clothing,1,500,248.6321
1549,03-09-2023,CUST916,Clothing,2,300,197.6597
1550,27-07-2023,CUST763,Clothing,1,50,676.3223
1551,17-10-2023,CUST161,Beauty,3,30,70.2206
1552,05-02-2023,CUST717,Electronics,4,30,1268.3516
1553,21-08-2023,CUST813,Electronics,4,300,88.0764
1554,22-02-2023,CUST085,Electronics,1,300,48.5386
1555,16-02-2023,CUST008,Electronics,2,300,916.2891
1556,14-07-2023,CUST993,Clothing,4,25,58.1921
1557,29-08-2023,CUST376,Clothing,4,300,30.5795
1558,23-04-2023,CUST122,Electronics,2,25,569.2034
1559,03-05-2023,CUST852,Clothing,1,500,84.7844
1560,27-11-2023,CUST282,Electronics,4,300,105.2192
1561,17-02-2023,CUST698,Electronics,2,300,1240.025
1562,23-05-2023,CUST902,Beauty,4,30,927.3594
1563,14-02-2023,CUST827,Clothing,4,30,107.8135
1564,31-07-2023,CUST214,Beauty,2,500,1662.7422
1565,26-04-2023,CUST503,Beauty,4,25,110.0032
1566,18-12-2023,CUST486,Electronics,3,300,
1567,04-12-2023,CUST468,Electronics,3,50,29.7966
1568,16-10-2023,CUST666,Clothing,3,25,1948.9863
1569,11-04-2023,CUST360,Beauty,1,300,44.3622
1570,18-11-2023,CUST680,Electronics,3,500,106.5631
1571,13-05-2023,CUST574,Electronics,2,25,134.4212
1572,15-11-2023,CUST069,Clothing,2,25,97.1716
